Tweet,Fecha,Locacion,Longitud(V1),Latitud(V1),Longitud(V2),Latitud(V2),Longitud(V3),Latitud(V3),Longitud(V4),Latitud(V4)
"Mi mamá y si intento fallido por rescatar las chuparrosas bebés del nido del árbol de afuera, RIP +",Tue Mar 31 21:50:42 +0000 2020,"Victoria, Tamaulipas",-99.42842,23.389556,-99.42842,23.982312,-98.947388,23.982312,-98.947388,23.389556
"Que cosa más linda es esta pizza. Apoco no?
Es la Pizza Chuparrosa, de chorizo Sinaloense. 
Una de las 5 pizzas clá… https://t.co/Ay8o0bTG3L",Mon May 04 22:04:40 +0000 2020,"Culiacán, Sinaloa",-107.806281,24.028162,-107.806281,25.296815,-106.877832,25.296815,-106.877832,24.028162
"#Hummingbird #Chayito #Abuelita #Grandma #Chuparosa #Colibri @ Tijuana, Baja California https://t.co/Aw5yQH3AkS",Sun May 17 03:41:33 +0000 2020,"Tijuana, Baja California",-117.298421,32.098292,-117.298421,32.567461,-116.559783,32.567461,-116.559783,32.098292
"Cuatro meses sin mi rosa
se cumplen en este día 
y como esa chuparrosa
confundida mi alma ansía
besar tus labios he… https://t.co/uTaY1H1gnL",Sat Jun 20 19:06:56 +0000 2020,"San Luis Potosí, México",-101.169792,21.959357,-101.169792,22.662882,-100.74123,22.662882,-100.74123,21.959357
@Fernand0Fl @yunguzijo @daniela_bouchez JAJAJAJA! Me acordé del Wilson diciéndonos: “pinches chuparrosas” 😂,Mon Jun 29 01:31:19 +0000 2020,"Culiacán, Sinaloa",-107.806281,24.028162,-107.806281,25.296815,-106.877832,25.296815,-106.877832,24.028162
"Cultura tepehuana.

“En el sol el curandero obtiene el poder para curar a los enfermos la Chuparrosa es el tercer e… https://t.co/3EufFRyGaT",Tue Jul 07 03:19:54 +0000 2020,"Tepic, Nayarit",-105.147236,21.393999,-105.147236,21.859333,-104.597879,21.859333,-104.597879,21.393999
"Chuparrosa en un torote🌿
Los Cabos Baja California Sur https://t.co/0sRbyZi8Ft",Thu Jul 09 23:02:52 +0000 2020,"Los Cabos, Baja California Sur",-110.119479,22.871889,-110.119479,23.667869,-109.413058,23.667869,-109.413058,22.871889
"@Silver_O Mi papá les dice ""chuparosa""",Tue Jul 28 23:37:12 +0000 2020,"Benito Juárez, Distrito Federal",-99.191996,19.357102,-99.191996,19.404124,-99.130965,19.404124,-99.130965,19.357102
Según son murciélagos pero parecen chuparrosas,Sat Sep 05 07:42:27 +0000 2020,"Culiacán, Sinaloa",-107.806281,24.028162,-107.806281,25.296815,-106.877832,25.296815,-106.877832,24.028162
En los cruces de la calle Chuparosa esquina con Centenario de la colonia San Juan de Dios una pareja fue asesinada… https://t.co/L6rD8qyPvk,Tue Sep 15 02:07:54 +0000 2020,"León, Guanajuato",-101.833743,20.863352,-101.833743,21.332768,-101.369059,21.332768,-101.369059,20.863352
"#Peligro Nos reportan este poste en calle Centenario entre Chuparrosa y Río Bravo, en San Juan de Dios @Telmex",Mon Sep 21 12:20:44 +0000 2020,"León, Guanajuato",-101.833743,20.863352,-101.833743,21.332768,-101.369059,21.332768,-101.369059,20.863352
En calle Centenario (entre Chuparrosa y Río Bravo) van muchos autos que caen en esta zanja. @municipio_leon… https://t.co/oz1iYKa0l7,Sun Dec 27 18:24:10 +0000 2020,"León, Guanajuato",-101.833743,20.863352,-101.833743,21.332768,-101.369059,21.332768,-101.369059,20.863352
"💀💀
Chuparrosa y calle Nueva x disparos
17.25 hrs",Fri Jan 22 00:33:01 +0000 2021,"León, Guanajuato",-101.833743,20.863352,-101.833743,21.332768,-101.369059,21.332768,-101.369059,20.863352
"Jajajaja jajajaja jajajaja jajajaja jajajaja jajajaja jajajaja jajajaja jajajaja
Este chuparrosas es experto en pro… https://t.co/sDFYqobdl3",Fri Feb 05 22:27:36 +0000 2021,"Mazatlán, Sinaloa",-106.619116,23.068553,-106.619116,23.867727,-105.924379,23.867727,-105.924379,23.068553
"Festejando... 🙏🥰❤️

#MiCumpleaños
#DíaDeLaFamilia
#FestejoEnFamilia en La Chuparrosa https://t.co/iwe5mmZwJU",Sun Mar 07 21:26:46 +0000 2021,"Culiacán, Sinaloa",-107.806281,24.028162,-107.806281,25.296815,-106.877832,25.296815,-106.877832,24.028162
"No les dejen agua con azúcar a los colibries-chuparrosas en sus casas

No saben el daño que les hacen, además que p… https://t.co/N4ryYjmaXS",Thu Mar 11 23:24:11 +0000 2021,"Hermosillo, Sonora",-112.615459,28.228442,-112.615459,29.711283,-110.380903,29.711283,-110.380903,28.228442
Jálense !!! A la Chuparosa Enamorada https://t.co/ADShuAE2Li,Fri Apr 02 16:31:51 +0000 2021,La Chuparrosa Enamorada,-107.45091,24.809862,-107.45091,24.809862,-107.45091,24.809862,-107.45091,24.809862
"A mí mamá la visitó una chuparrosa, no podía salir de la casa... dice que es un mensajero

Ya hizo un nido https://t.co/sr0m4NNacd",Sat Apr 03 14:14:49 +0000 2021,"Culiacán, Sinaloa",-107.806281,24.028162,-107.806281,25.296815,-106.877832,25.296815,-106.877832,24.028162
@W_ACCIONPLANET En mi pueblo les decíamos chpamirtos chuparosas y colibrí.,Tue Apr 13 01:54:37 +0000 2021,"Nuevo Laredo, Tamaulipas",-99.974343,27.268162,-99.974343,27.679262,-99.478795,27.679262,-99.478795,27.268162
Colibrí o chuparosa,Tue Apr 20 02:10:37 +0000 2021,"Cuauhtémoc, Distrito Federal",-99.18435,19.399835,-99.18435,19.465837,-99.122382,19.465837,-99.122382,19.399835
"@richiedf Ponle en la maleta el jabón del chuparosa, ese no falla.",Fri Apr 30 01:54:50 +0000 2021,"Benito Juárez, Distrito Federal",-99.191996,19.357102,-99.191996,19.404124,-99.130965,19.404124,-99.130965,19.357102
