Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
🔴 #EnVivo No te pierdas la transmisión de Ponte Las Gafas Violetas. El día de hoy nos acompaña @MichelChain. Sigue… https://t.co/KmfldDrakz,Wed Apr 22 01:13:39 +0000 2020,Puebla,Amozoc,R,-98.1542665,19.0322295,616
"""Las gafas en la nuca significa que mi barrio se solidariza"" 🤣🤣🤣🤣🤣",Wed Apr 22 01:38:10 +0000 2020,Chihuahua,Juárez,R,-106.568008,31.452274000000003,-
Esa época donde usar estas gafas era ser cool y hacerse notar. https://t.co/ziZq4DxcRH,Wed Apr 22 02:20:57 +0000 2020,Veracruz de Ignacio de la Llave,Orizaba,R,-97.112844,18.856709,61
Totalmente de acuerdo!!!! Creo que siempre nos pasaba solo que ahora estamos con las gafas de aumento viéndonos por… https://t.co/UAPq2WjjyT,Wed Apr 22 04:28:17 +0000 2020,Ciudad de México,Miguel Hidalgo,U,-99.2115105,19.4299345,414470
"Conversación con mi papá
-Papá: Ayúdame a buscar una gafas de trabajo aparte de las que tengo
-Yo: si
*minutos desp… https://t.co/FVQquhXoGp",Wed Apr 22 20:11:57 +0000 2020,Veracruz de Ignacio de la Llave,Nogales,R,-97.1629495,18.8906545,291
📌 Ponte las Gafas Violeta estrena su canal de 🔴YouTube. Si te perdiste o quieres volver a ver alguno de nuestros pr… https://t.co/3Tn1Do7g3s,Thu Apr 23 15:06:00 +0000 2020,Puebla,Amozoc,R,-98.1542665,19.0322295,616
"Con gafas 🤓 en Mexico City, Mexico https://t.co/x9flTkKDdf",Thu Apr 23 19:51:16 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
Imagínate todo eso más las gafas y el tyvek toda la noche,Thu Apr 23 21:33:09 +0000 2020,Veracruz de Ignacio de la Llave,Veracruz,R,-96.22939650000001,19.183953,3
Pues sí me duele mucho aceptar que veo mejor las partituras con gafas 😪🤓,Fri Apr 24 03:45:34 +0000 2020,Ciudad de México,Benito Juárez,U,-99.1614805,19.380613,434153
"""Gafas, lenteo"" in #CiudaddeMxico #Mexico https://t.co/qmo6tK0Z0l #zerowaste #free",Fri Apr 24 07:38:48 +0000 2020,Ciudad de México,Iztapalapa,U,-99.050461,19.342788499999997,1835486
"Tras varias protestas de médicos llegan cubrebocas, gel antibacterial y gafas a clínicas del IMSS en Morelos… https://t.co/Bh33pLjYCi",Fri Apr 24 13:12:16 +0000 2020,Morelos,Cuernavaca,R,-99.260819,18.933812,78
"""Cuando ves a alguien a través gafas color rosa, todas las banderas rojas solo se ven...como banderas""-Wanda",Sat Apr 25 04:21:45 +0000 2020,Chihuahua,Chihuahua,R,-106.1628985,28.941865999999997,0
"Índice de UV 11 en este momento . Apliquen bloqueador solar y usen gorro y gafas , si van a manejar ropa de manga l… https://t.co/BIZzHA6QgR",Sat Apr 25 17:39:22 +0000 2020,Querétaro,Cadereyta de Montes,R,-99.82177200000001,20.8438775,188
"Una chica sin inhibiciones, Sin atarse a condiciones, de mirada lúcida Tan bella que se pierde tras las gafas
Grand… https://t.co/J32SxJ0rVc",Sat Apr 25 19:07:58 +0000 2020,Querétaro,Ezequiel Montes,R,-99.86000100000001,20.6532265,5
@humber007 @SimnTolomeo2 @agusantonetti En esa foto Margarita llevaba   gafas por que iba super cruda o por que  su… https://t.co/PdUBfuhCEE,Sat Apr 25 20:48:32 +0000 2020,Jalisco,Guadalajara,U,-103.335882,20.676651999999997,1385621
"Batos tatuados los tramos aguados gafas en la cara, la escuadra fajada",Tue Mar 31 23:18:03 +0000 2020,Sinaloa,Guasave,R,-108.5232665,25.501625500000003,25
Extraño mushisimo necesitar ponerme gafas de sol,Thu Apr 02 01:07:33 +0000 2020,Sonora,Hermosillo,R,-111.498181,28.9698625,5
He estado viendo puto borroso todo el día por no llevar las gafas 🙄🙄🙄,Thu Apr 02 21:31:54 +0000 2020,Guanajuato,Celaya,R,-100.772211,20.5226915,9
"Si van a salir por algo urgente, no olviden taparse bien con cubrebocas y gafas (aunque no tengan graduación). 🍺… https://t.co/JRjlYJJ9BD",Thu Apr 02 23:01:10 +0000 2020,Ciudad de México,Tlalpan,R,-99.208364,19.199485,86
Una rata con gafas.,Fri Apr 03 15:06:25 +0000 2020,Quintana Roo,Puerto Morelos,R,-87.0316645,21.048719,0
