Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
Acabo de ver un video en el que utilizan vodka para limpiar los anteojos. La neta yo lo uso para limpiarme pero por dentro. 😜🍸,Fri Apr 24 15:22:34 +0000 2020,Tlaxcala,Apizaco,U,-98.1218485,19.4260765,47632
"@CaroVasquez1919 3246 con anteojos, si ellos solo distingo las siluetas",Sat Apr 25 17:25:40 +0000 2020,Ciudad de México,Benito Juárez,U,-99.1614805,19.380613,434153
@Thrasherized Es lo malo de esos audífonos es muy incómodo usar anteojos. Me gusta mucho usar mis Skullcandy Hesh 3… https://t.co/2RMpuHzSpx,Tue Mar 31 17:58:12 +0000 2020,México,Ecatepec de Morelos,R,-99.0444445,19.56828,615
@Alesidenew Gracias Rita. Te tomo la palabra y te lo agradezco en nombreee de todos los q usamos anteojos ;-),Wed Apr 01 14:16:49 +0000 2020,Jalisco,Zapopan,R,-103.48477450000001,20.790657000000003,40
@norahildapg @pacorodriguezv2 Sii todos los de Puerto anteojos😍💛💛,Wed Apr 08 01:39:08 +0000 2020,Nuevo León,Monterrey,U,-100.29359149999999,25.6417185,1142952
Lo veo al revés que necesites anteojos cerebrales resuélvelo,Sun Apr 26 00:51:46 +0000 2020,Ciudad de México,La Magdalena Contreras,U,-99.24800950000001,19.318042,246428
Ya no puedo vivir sin anteojos 🤓,Sun Apr 12 03:42:09 +0000 2020,Quintana Roo,Solidaridad,R,-87.346982,20.5845305,27
Como me hacen falta mis anteojos 😭,Sun Apr 12 08:49:51 +0000 2020,Sinaloa,Sinaloa,R,-108.127217,26.021634,13
Sin anteojos jeje @Isabellascurain @fermeade @maytelascurain https://t.co/F21gtxZWNn,Mon Apr 13 23:09:35 +0000 2020,Nuevo León,Monterrey,U,-100.29359149999999,25.6417185,1142952
"Ni se emocionen que mi vista todavía la tengo de a 20/20, estos anteojos son nomás contra la “blue light”... 👀👓 en… https://t.co/rPL3Pr45CD",Thu Apr 16 23:22:01 +0000 2020,Sonora,Nogales,R,-111.001401,31.192592,2
"No salgan sin #CubreBocas ni anteojos y mucho menos sin careta (Anteojos}

La muerte está a la vuelta de la esquina… https://t.co/rYJJqZ8k3B",Fri Apr 17 03:03:42 +0000 2020,Ciudad de México,Miguel Hidalgo,U,-99.2115105,19.4299345,414470
"Y justo cuando los dabas por perdidos (robados en realidad), reaparecen tus anteojos mas favoritos de la favoracion… https://t.co/j4ua6gTJhV",Fri Apr 17 23:36:47 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"@Champion69 @Javier_Alatorre @HLGatell ES UNA PURGA MUNDIAL.

DEBEMOS USAR #cubrebocas. Y anteojos #Google 

De lo… https://t.co/kILJ6bJ7kT",Tue Apr 21 07:01:49 +0000 2020,Ciudad de México,Miguel Hidalgo,U,-99.2115105,19.4299345,414470
@juancar35546865 @karene29 @JohnMAckerman @Irma_Sandoval John debe verificar la graduación de sus anteojos. Mira qu… https://t.co/jP1923IAhs,Tue Apr 28 17:01:41 +0000 2020,Colima,Colima,R,-103.65673849999999,19.100341999999998,0
Vine a la óptica para que me ajustaran mis anteojos ya me quedaban bien flojos lo bueno que llegue a tiempo antes que cerrarán 🤗,Wed Apr 29 23:32:09 +0000 2020,Chiapas,Tuxtla Gutiérrez,U,-93.13965950000001,16.7424355,578830
"@SSalud_mx @GobCDMX @Claudiashein ciudadana con anteojos rotos, necesito ver.opticas cerradas, adonde voy?",Thu Apr 30 15:12:47 +0000 2020,Ciudad de México,La Magdalena Contreras,R,-99.26452649999999,19.2755645,10
"@jnbello @HistoriaPedro Desde los anteojos de premoniciones fatales, unidas a la desestimación de lo que se hace en… https://t.co/af4Crg8j2u",Tue May 05 18:00:34 +0000 2020,Ciudad de México,Azcapotzalco,U,-99.18212600000001,19.4857835,432205
"Ahora el Lic Bucles llegó de incógnito, oculto detrás de sus anteojos. ¿Qué escondía? #DerechoRemix https://t.co/jb2xJEQhoi",Tue May 05 21:16:11 +0000 2020,Ciudad de México,Miguel Hidalgo,U,-99.2115105,19.4299345,414470
"Óptica Razo Plus, te ofrece este servicio a domicilio de reparación de anteojos a domicilio, envíanos WhatsApp para… https://t.co/EpVhDM8gIp",Fri May 08 16:42:01 +0000 2020,Nuevo León,Monterrey,U,-100.29359149999999,25.6417185,1142952
@Kari750901 Jajajaja. Usandi filtros hasta para los anteojos. Jajjajajaja,Sat May 09 22:54:21 +0000 2020,Jalisco,Zapopan,R,-103.48477450000001,20.790657000000003,40
Esos horribles anteojos sólo se ven bien en gente hermosa.,Wed May 13 04:54:15 +0000 2020,Morelos,Yecapixtla,R,-98.8606355,18.859481000000002,0
"Adulta nivel:
Ya no puedo leer un libro si no es con anteojos 🤓",Thu May 14 04:12:17 +0000 2020,Puebla,Amozoc,R,-98.1542665,19.0322295,616
"No mamen lo verguisima de mis anteojos, es la segunda vez que me acuesto en ellos y los repara en chinga",Sun May 17 05:15:23 +0000 2020,México,Texcoco,R,-98.787435,19.468545499999998,2725
"Necesito cambiar mis anteojos 👓 de manera urgente y con esta pishi cuarentena nada más no sé para cuando... 

Conti… https://t.co/DQtGpxr4PD",Sun May 24 07:46:51 +0000 2020,México,Tecámac,R,-98.9903395,19.7051795,531
"Pues te digo que en mi casa perdieron los paños de limpieza de mis anteojos. 

Y ahora tengo asquerosas las micas.",Sun May 24 19:15:38 +0000 2020,Quintana Roo,Puerto Morelos,R,-87.0316645,21.048719,0
