Tweet,Fecha,Locacion,Longitud(V1),Latitud(V1),Longitud(V2),Latitud(V2),Longitud(V3),Latitud(V3),Longitud(V4),Latitud(V4)
"Para mi, la noche es un infierno. No duermo, muero de calor, me da ansiedad, me duele la cabeza, mato zancudos, me… https://t.co/8ey2vvQCZG",Wed Apr 22 04:39:19 +0000 2020,"Querétaro, Querétaro Arteaga",-100.596343,20.50317,-100.596343,20.927379,-100.284846,20.927379,-100.284846,20.50317
"Cuando ya no sabes qué más contar, además de ovejas y zancudos, porque nomás no te da sueño... 🥺 #insomnia https://t.co/WSnUtW8OhG",Wed Apr 22 05:23:46 +0000 2020,"Venustiano Carranza, Distrito Federal",-99.128294,19.404352,-99.128294,19.459799,-99.04734,19.459799,-99.04734,19.404352
Noche de mierda... increíble el poder que tiene un zancudo para destruirte.,Wed Apr 22 16:06:27 +0000 2020,"Cuauhtémoc, Distrito Federal",-99.18435,19.399835,-99.18435,19.465837,-99.122382,19.465837,-99.122382,19.399835
Me cagan los zancudos.,Thu Apr 23 03:00:54 +0000 2020,"Uruapan, Michoacán de Ocampo",-102.400296,19.254785,-102.400296,19.623719,-101.934831,19.623719,-101.934831,19.254785
ya maté como 13 zancudos. estoy harta,Thu Apr 23 06:30:46 +0000 2020,"Benito Juárez, Distrito Federal",-99.191996,19.357102,-99.191996,19.404124,-99.130965,19.404124,-99.130965,19.357102
"POR FIN PUDE MATAR AL PINCHE ZANCUDO, a ver si ahora ya puedo dormir. https://t.co/aeBCaL234y",Thu Apr 23 10:46:15 +0000 2020,"Guadalupe, Nuevo León",-100.274823,25.621688,-100.274823,25.731519,-100.117445,25.731519,-100.117445,25.621688
"@Edgarmolinas @BDNSonora Abrir la ventana no es opción, ya hay mucho zancudo",Thu Apr 23 13:17:19 +0000 2020,"Hermosillo, Sonora",-112.615459,28.228442,-112.615459,29.711283,-110.380903,29.711283,-110.380903,28.228442
@pinchideste Jajajaja si te comen los zancudos es que estas sabroso! 🤭,Thu Apr 23 16:00:47 +0000 2020,"General Zuazua, Nuevo León",-100.256502,25.828745,-100.256502,26.017305,-100.053989,26.017305,-100.053989,25.828745
Malditos zancudos 🥺 me comen vivaaa🤪🤪,Thu Apr 23 23:16:10 +0000 2020,"Monclova, Coahuila de Zaragoza",-101.52553,26.698868,-101.52553,27.057539,-100.916184,27.057539,-100.916184,26.698868
Esta bien culero cuando te pica un zancudo en la planta del pie😢,Fri Apr 24 02:28:15 +0000 2020,"Monterrey, Nuevo León",-100.421037,25.480538,-100.421037,25.802899,-100.166146,25.802899,-100.166146,25.480538
@k_flores17 Y los malditos zancudos!!,Fri Apr 24 02:49:11 +0000 2020,"Monterrey, Nuevo León",-100.421037,25.480538,-100.421037,25.802899,-100.166146,25.802899,-100.166146,25.480538
"Recuerdo cuando fuimos a acampar:
- Un shingo de zancudos en la noche y no corría aire
- El alacrán k salió en la l… https://t.co/5tD5w2FQjX",Fri Apr 24 03:22:55 +0000 2020,"Hermosillo, Sonora",-112.615459,28.228442,-112.615459,29.711283,-110.380903,29.711283,-110.380903,28.228442
"Noche Fresquita con mis bestias 🐾, Zancudos de los aferrados🦟 y cucarachas voladoras 👨🏻‍🚀 salud Jefazos brindemos p… https://t.co/XLGv0vedbG",Fri Apr 24 04:36:21 +0000 2020,"San Pedro Garza García, Nuevo León",-100.425188,25.583557,-100.425188,25.717018,-100.306878,25.717018,-100.306878,25.583557
@nelvaldez Y zancudos!!,Fri Apr 24 10:36:45 +0000 2020,"Monterrey, Nuevo León",-100.421037,25.480538,-100.421037,25.802899,-100.166146,25.802899,-100.166146,25.480538
Me picó un zancudo en la frente,Sat Apr 25 01:34:10 +0000 2020,"Magdalena, Sonora",-111.275574,30.442561,-111.275574,31.081466,-110.739325,31.081466,-110.739325,30.442561
Como puede un zancudo chingarte aún teniendo mezclilla? 😡,Sat Apr 25 01:55:42 +0000 2020,"Manzanillo, Colima",-104.691992,18.94497,-104.691992,19.312106,-104.034768,19.312106,-104.034768,18.94497
"No están para que les cuente pero hoy en la madruga, cielos, un enorme y gran zancudo se me metió en la nariz, oh d… https://t.co/sLJOT6n8Ad",Sat Apr 25 05:22:42 +0000 2020,"Benito Juárez, Distrito Federal",-99.191996,19.357102,-99.191996,19.404124,-99.130965,19.404124,-99.130965,19.357102
Ya hay zancudos.. con dengue‽ 🤐😟,Wed Apr 01 02:20:43 +0000 2020,"Guadalajara, Jalisco",-103.408633,20.600585,-103.408633,20.752719,-103.263131,20.752719,-103.263131,20.600585
"Por la tarde hubo arcoíris olía a que iba a llover, incluso entraron zancudos largos. Hasta aquí mi reporte meteorológico.",Wed Apr 01 03:34:57 +0000 2020,"Zacatecas, México",-102.850156,22.617916,-102.850156,22.843297,-102.538543,22.843297,-102.538543,22.617916
"Día 1 de Homme Office:
- se me pasó rápido 
- sentí que no avanzaba mis pendientes 
- me picaron 2 zancudos",Wed Apr 01 05:58:35 +0000 2020,"Monterrey, Nuevo León",-100.421037,25.480538,-100.421037,25.802899,-100.166146,25.802899,-100.166146,25.480538
Lo único bueno de venir a la oficina es que no hay zancudos,Wed Apr 01 13:35:31 +0000 2020,"Guadalupe, Nuevo León",-100.274823,25.621688,-100.274823,25.731519,-100.117445,25.731519,-100.117445,25.621688
"Para quien sufre de putos zancudos como yo les paso un tip, compren incienso olor citronela esta madre es una plant… https://t.co/vC73x2SDRq",Wed Apr 01 20:24:00 +0000 2020,"San Luis Potosí, México",-101.169792,21.959357,-101.169792,22.662882,-100.74123,22.662882,-100.74123,21.959357
Si no nos friega en los próximos días el coronavirus... lo harán los zancudos. Se dejaron venir.,Thu Apr 02 03:05:07 +0000 2020,"Hermosillo, Sonora",-112.615459,28.228442,-112.615459,29.711283,-110.380903,29.711283,-110.380903,28.228442
"@Malefica028 Mi rutina desde el 16 de marzo,salir al patio en las mecedoras a darle de comer a los zancudos🧓",Thu Apr 02 04:22:41 +0000 2020,"Apodaca, Nuevo León",-100.277595,25.694281,-100.277595,25.863077,-100.05984,25.863077,-100.05984,25.694281
Odio los zancudos,Thu Apr 02 06:38:02 +0000 2020,"Huauchinango, Puebla",-98.140686,20.04766,-98.140686,20.301213,-97.96709,20.301213,-97.96709,20.04766
@ixmacrixpin X2 a excepción eventual de algo inmundo y maldito que se llama “zancudos”,Thu Apr 02 14:46:59 +0000 2020,"San Luis Potosí, México",-101.169792,21.959357,-101.169792,22.662882,-100.74123,22.662882,-100.74123,21.959357
"Con esto del #COVID19 y el aislamiento, abrí puertas y ventanas y las volví a cerrar, peligro y muera por Dengue... hay zancudos 🤦‍♂️ puffs",Thu Apr 02 16:18:12 +0000 2020,"Victoria, Tamaulipas",-99.42842,23.389556,-99.42842,23.982312,-98.947388,23.982312,-98.947388,23.389556
@biscuitsuzuki Los zancudos??,Thu Apr 02 19:59:24 +0000 2020,"Huauchinango, Puebla",-98.140686,20.04766,-98.140686,20.301213,-97.96709,20.301213,-97.96709,20.04766
Cazadora de zancudos 🦟,Fri Apr 03 07:04:53 +0000 2020,"Oaxaca de Juárez, Oaxaca",-96.780697,17.015437,-96.780697,17.165201,-96.669308,17.165201,-96.669308,17.015437
No se cómo pero anoche me masacraron los zancudos bien cabron,Fri Apr 03 16:13:31 +0000 2020,"Piedras Negras, Coahuila de Zaragoza",-100.769389,28.607813,-100.769389,28.941725,-100.44482,28.941725,-100.44482,28.607813
Hay un pinché zancudo 🦟 que siempre me come en las noches ya me tiene harta 😭todos los piquetes son de el,Sat Apr 04 07:00:45 +0000 2020,"Corregidora, Querétaro Arteaga",-100.508629,20.361791,-100.508629,20.595719,-100.370833,20.595719,-100.370833,20.361791
"Aparte de chingar la madre, ¿los zancudos tienen alguna función en en planeta?",Sat Apr 04 17:31:59 +0000 2020,"Ocozocoautla de Espinosa, Chiapas",-93.859858,16.413464,-93.859858,17.159285,-93.212512,17.159285,-93.212512,16.413464
Y a los zancudos no les aplican el #QuedateEnCasa ? Supinshemadre no dejan de chingarme día y noche,Sat Apr 04 19:17:50 +0000 2020,"Guaymas, Sonora",-111.391696,27.133812,-111.391696,28.633587,-110.052958,28.633587,-110.052958,27.133812
@ladygaga @Jesusernestto  Cuando se pega el Zancudo en la raqueta electrica.,Mon Apr 06 01:16:13 +0000 2020,"Mazatlán, Sinaloa",-106.619116,23.068553,-106.619116,23.867727,-105.924379,23.867727,-105.924379,23.068553
Que bravos andan los zancudos... Son los dueños del patio 😔,Mon Apr 06 01:41:47 +0000 2020,"Hermosillo, Sonora",-112.615459,28.228442,-112.615459,29.711283,-110.380903,29.711283,-110.380903,28.228442
Y los zancudos no faltan.,Mon Apr 06 07:46:32 +0000 2020,"Ursulo Galván, Veracruz de Ignacio de la Llave",-96.486524,19.393573,-96.486524,19.499087,-96.308272,19.499087,-96.308272,19.393573
#Zaachila #Zancudos,Mon Apr 06 10:39:57 +0000 2020,"Villa de Zaachila, Oaxaca",-96.85905,16.904437,-96.85905,17.019941,-96.698114,17.019941,-96.698114,16.904437
Los zancudos me cargan a monte,Tue Apr 07 08:19:55 +0000 2020,"Cuauhtémoc, Distrito Federal",-99.18435,19.399835,-99.18435,19.465837,-99.122382,19.465837,-99.122382,19.399835
"Yo diciéndole a un zancudo que voló antes de matarlo...
🦟 https://t.co/OLRkEFbFCZ",Wed Apr 08 02:20:32 +0000 2020,"Cuauhtémoc, Distrito Federal",-99.18435,19.399835,-99.18435,19.465837,-99.122382,19.465837,-99.122382,19.399835
"Me dormí por la tarde y me picaton los zancudos (lo único que me pica estos días, fue ganancia 😪)",Wed Apr 08 02:26:46 +0000 2020,"Córdoba, Veracruz de Ignacio de la Llave",-97.001897,18.837368,-97.001897,19.013211,-96.872107,19.013211,-96.872107,18.837368
"Yo diciéndole a un zancudo que voló antes de matarlo:
“Te salvaste de mi maldito” 
🦟 https://t.co/bQXxg2nW82",Wed Apr 08 02:28:48 +0000 2020,"Cuauhtémoc, Distrito Federal",-99.18435,19.399835,-99.18435,19.465837,-99.122382,19.465837,-99.122382,19.399835
La disputa contra un zancudo 🦟 está quitándome el sueño,Wed Apr 08 05:44:41 +0000 2020,"Miahuatlán de Porfirio Díaz, Oaxaca",-96.868406,16.217315,-96.868406,16.501627,-96.431339,16.501627,-96.431339,16.217315
Acabo de hacer algo MUY ESTÚPIDO. Me acabo de dar un cacheteadón porque sentí que el estúpido zancudo (que me tiene… https://t.co/g3EQtUkUYv,Wed Apr 08 06:03:32 +0000 2020,"Monterrey, Nuevo León",-100.421037,25.480538,-100.421037,25.802899,-100.166146,25.802899,-100.166146,25.480538
Me picó un zancudo en el juanete!,Wed Apr 08 07:02:41 +0000 2020,"San Luis Potosí, México",-101.169792,21.959357,-101.169792,22.662882,-100.74123,22.662882,-100.74123,21.959357
Odio los zancudos 🥺,Sun Apr 26 02:09:07 +0000 2020,"Hermosillo, Sonora",-112.615459,28.228442,-112.615459,29.711283,-110.380903,29.711283,-110.380903,28.228442
Acabo de matarme un zancudo en mi frente 🦟 #QuedateEnCasa,Sun Apr 26 04:14:11 +0000 2020,"Linares, Nuevo León",-99.962075,24.560352,-99.962075,25.151283,-99.114001,25.151283,-99.114001,24.560352
"En mi cuarto están muchos zancudos y pues dije, deja prendo una de esas cosas que salen humo y que son redonditas y… https://t.co/8opG2IVpKQ",Mon Apr 27 04:29:10 +0000 2020,"Monterrey, Nuevo León",-100.421037,25.480538,-100.421037,25.802899,-100.166146,25.802899,-100.166146,25.480538
Pinches zancudos ya son inmortales o que pedo? https://t.co/uZhbmh0itt,Mon Apr 27 04:32:36 +0000 2020,"Monterrey, Nuevo León",-100.421037,25.480538,-100.421037,25.802899,-100.166146,25.802899,-100.166146,25.480538
Me encanta este clima pero odio a los zancudos!!!!!☹️,Mon Apr 27 04:51:03 +0000 2020,"Guadalupe, Nuevo León",-100.274823,25.621688,-100.274823,25.731519,-100.117445,25.731519,-100.117445,25.621688
Yo tratando de matar a los pitos zancudos y se me escapan :( https://t.co/4q08o0qARD,Mon Apr 27 08:05:52 +0000 2020,"Monterrey, Nuevo León",-100.421037,25.480538,-100.421037,25.802899,-100.166146,25.802899,-100.166146,25.480538
Los zancudos y mis peluches literal me ven así todas las noches en calzones. JAJAJAJAJA https://t.co/G7eWElZ4w8,Wed Apr 08 16:56:45 +0000 2020,"Victoria, Tamaulipas",-99.42842,23.389556,-99.42842,23.982312,-98.947388,23.982312,-98.947388,23.389556
