Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
"#DefendamosLasAfores NO permitamos que @lopezobrador_ y su camarilla de ineptos tiren al WC de @Pemex , #DosBocas y… https://t.co/heyjJ5Z4WY",Wed Apr 22 03:10:06 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"Revisa tu WC
La forma y color de tus desechos pueden darte pista sobre tu salud

Realizamos Examen general de… https://t.co/j6BEmmfASF",Wed Apr 22 12:38:31 +0000 2020,Chiapas,Ocosingo,R,-91.50345250000001,16.6592965,390
Colocación de wc de una sola pieza con haciento de madera cambiando juntaproel pijas y aplicación de cemento blanco… https://t.co/HvdF8N33mB,Thu Apr 23 04:30:56 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"Colocación de wc de una sola pieza con asiento de madera cambiando junta proel, pijas y aplicación de cemento blanc… https://t.co/Ojdr7XTZtq",Thu Apr 23 04:39:12 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"Si alguien tiene conocimiento de nuevas ocurrencias de @lopezobrador_ le encargo dos copias, una para el anecdotario y la otra para el wc.",Fri Apr 24 20:19:08 +0000 2020,Nuevo León,García,R,-100.640491,25.8057225,714
"@DannielaVilla Hola!! Antes de comer algún alimento del dia y al salir del WC, en promedio 8 veces al día quizá",Wed Apr 01 13:56:20 +0000 2020,Nayarit,Tepic,R,-104.8725575,21.626666,654
"Es la primera vez (de la mañana) que entro al WC &amp; santa ostia del universo maximo, no sabía que un cuerpo humano p… https://t.co/HVoGSZqu8u",Wed Apr 01 15:07:55 +0000 2020,Sonora,Hermosillo,R,-111.498181,28.9698625,5
@NathanTippins @ForzaIn98116150 @QwesiFresh @brfootball Flawless in the wc penalties and champion,Fri Apr 03 08:04:20 +0000 2020,Sonora,Hermosillo,R,-111.498181,28.9698625,5
"¿Qué pedo? Hasta ahorita me voy entrando que WC es Water-Closet ""Armario de Agua"". https://t.co/20Uzws1Cj7",Fri Apr 03 20:08:30 +0000 2020,Sinaloa,Mazatlán,R,-106.2717475,23.46814,0
@leogarciamx @RamirezClaudia_ Y eso que se escondió en Francia. Solo sirve como WC: para zurrarla. #MarleloEsUnInepto,Sat Apr 04 17:52:01 +0000 2020,Querétaro,Querétaro,R,-100.4405945,20.7152745,9
solo necesito un Nigeria WC 2018 home kit para ser feliz,Tue Apr 07 07:33:43 +0000 2020,Nuevo León,Juárez,R,-100.118882,25.6083315,5
"Recámara, sala, wc, cocina????? en Taxco, Guerrero, Mexico https://t.co/IMVKbxPjXT",Tue Apr 07 22:54:30 +0000 2020,Guerrero,Taxco de Alarcón,R,-99.597545,18.5210245,261
"@alexfoxtrok Gracias pero si la devolviese, sería al WC",Sat Apr 11 22:47:58 +0000 2020,Ciudad de México,Benito Juárez,U,-99.1614805,19.380613,434153
O que no le jalaras a la taza del wc porque te salia la mano peluda😁,Sun Apr 12 19:47:46 +0000 2020,Ciudad de México,Tlalpan,R,-99.208364,19.199485,86
@viriwonder Yo me quise escapar por una ventana en una peda y rompí el wc de un hotel 🤨🤣,Sun Apr 12 23:17:09 +0000 2020,Baja California,Playas de Rosarito,R,-116.929102,32.3328765,5
"@arelibiciteka Ora un ciclo completo y aprovechamiento al maximo, esas aguas grises se guardan para el WC",Mon Apr 13 20:54:56 +0000 2020,Ciudad de México,Coyoacán,U,-99.15234000000001,19.328383000000002,614447
"Cualquier esfuerzo siquiera por levantarme del wc, era una mala idea. Agregando a esto que el ardor era descomunal.… https://t.co/4la4hpebOa",Tue Apr 14 04:51:18 +0000 2020,Jalisco,Guadalajara,U,-103.335882,20.676651999999997,1385621
"@MelissaMoch Uso ajax bicloro con un cepillo para el wc, fibra especial para baño y el mismo polvo para el lavabo.… https://t.co/BtIczszrjE",Wed Apr 15 00:27:24 +0000 2020,Puebla,Atlixco,R,-98.4531485,18.902124,48
¿Porque siguen utilizando el celular mientras están en el wc? #enestostiempos,Wed Apr 15 16:16:32 +0000 2020,Quintana Roo,Benito Juárez,U,-86.846075,21.130553,888797
Confirmen si todos tienen un banquito frente al wc,Wed Apr 15 17:49:06 +0000 2020,Puebla,San Andrés Cholula,R,-98.308599,19.022994,246
@vanehupp 10. Marco Tardelli. WC final 82 https://t.co/DCCk43VuQv,Wed Apr 15 18:12:37 +0000 2020,Nuevo León,Monterrey,U,-100.29359149999999,25.6417185,1142952
@A_ausdenRuthen @SATMX ¡Vaya estupidez Arne... se ve que te hace daño estar encerrado en el WC...! https://t.co/ulo3l63Ims,Thu Apr 16 01:56:21 +0000 2020,Ciudad de México,Miguel Hidalgo,U,-99.2115105,19.4299345,414470
"Aprendí que antes de hacer limpieza profunda en el WC debo de 💩💩💩💩.

Nada, esestodoeltui",Thu Apr 16 04:07:29 +0000 2020,Ciudad de México,Benito Juárez,U,-99.1614805,19.380613,434153
Y qué voy tapando el WC de la oficina 🤭,Thu Apr 16 17:26:53 +0000 2020,Campeche,Campeche,R,-90.27714,19.601414,0
"La raya en el WC me parece realmente asquerosa. Las otras interesantes 😂
Lo que hace el ocio #bansky 
https://t.co/6x62u8Xa3b",Thu Apr 16 23:32:19 +0000 2020,Ciudad de México,La Magdalena Contreras,U,-99.24800950000001,19.318042,246428
"La rata en el WC me parece realmente asquerosa. Las otras se ven interesantes. Lo que hace el encierro #Bansky 
😜
https://t.co/6x62u8Xa3b",Thu Apr 16 23:47:12 +0000 2020,Ciudad de México,La Magdalena Contreras,U,-99.24800950000001,19.318042,246428
Cuando me enfermo me da un montón de sed pero así increíble cual cruda de dos días jaja y por ende eso ir al WC como 84828191 veces 🥺,Fri Apr 17 04:28:06 +0000 2020,Hidalgo,Mineral de la Reforma,R,-98.7155595,20.053718500000002,1457
"Pensaba cambiar y ser igual, pero naaaaaa, mejor alv esas 💩💩. Ya van varias que estan en el wc 🤭",Sat Apr 18 12:53:53 +0000 2020,Morelos,Jiutepec,U,-99.1686505,18.886686500000003,174629
@Tu_Bombonzito Wc sucio 🤮🤮,Sun Apr 19 21:24:40 +0000 2020,Campeche,Carmen,R,-91.6332875,18.4528265,2
"Aquí hay una persona en situación de calle que ya hizo del puente su casa... y wc, es una pena que no tenga otra op… https://t.co/su1Ml3ShLs",Sun Apr 19 22:27:53 +0000 2020,Ciudad de México,Benito Juárez,U,-99.187913,19.373696,434153
"@callodehacha @HLGatell Como a tí no se te acercan ni las moscas de WC para tí que facil resulta mantener la sana distancia, @callodehacha",Mon Apr 20 22:10:18 +0000 2020,Colima,Comala,R,-103.83782000000001,19.326965,3
@DaddyCoolJS @JaneMe_2211 Desde lo de Bartlett se supo. Además ella es peor de asquerosa que un trapeador de WC Público.,Tue Apr 28 01:56:11 +0000 2020,Querétaro,Querétaro,R,-100.4405945,20.7152745,9
@bta_Demian Va a enterrar si k ki ta porque no conoce el wc solo letrina,Wed Apr 29 22:11:13 +0000 2020,Tamaulipas,Ciudad Madero,U,-97.8225365,22.283026,205933
"@R_SalazarTD Kikín fue también a Europa después de la WC de GER.

No es x defender a Hugo pero a él lo echaron x pe… https://t.co/ww1Fysw6er",Thu Apr 30 01:31:45 +0000 2020,Guanajuato,Guanajuato,R,-101.250134,21.0254965,0
@RahulkMx El wc justo donde esta,Sat May 02 22:56:31 +0000 2020,Puebla,Amozoc,R,-98.1542665,19.0322295,616
"@Xavitarnus @The7Serpare @ARCE_EBH Vivirá por siempre en nuestros corazones...
Sus intentos de WC Timurida.",Sun May 03 17:22:25 +0000 2020,Nuevo León,General Escobedo,R,-100.3652735,25.807314499999997,1682
@ArpiaFronteriz Eso explica porque la cría chopea los panecillos en el wc,Tue May 05 18:17:32 +0000 2020,Michoacán de Ocampo,Lázaro Cárdenas,R,-102.45755600000001,18.083858499999998,12
"@BoTotes Lo bueno es que, en cuanto lo acabes, lo puedes usar en el WC...",Wed May 06 21:43:33 +0000 2020,Jalisco,Zapopan,R,-103.48477450000001,20.790657000000003,40
Quien ha río el wc.,Thu May 07 15:31:19 +0000 2020,México,Ixtapaluca,R,-98.7972475,19.359356,550
Hoy 🍺 partyseo-tour de mi sala al comedor y recamara y el After en mi WC https://t.co/tRijQMMsSR,Sat May 09 22:31:13 +0000 2020,Baja California,Mexicali,R,-115.22918000000001,31.789669500000002,19
"#Inododro #WC #Maceta #Plantas #Calle #México #CDMX en Escandón I Sección, Miguel Hidalgo https://t.co/b1NPwOhc7I",Sun May 10 17:29:11 +0000 2020,Ciudad de México,Miguel Hidalgo,U,-99.2115105,19.4299345,414470
@Mitocondriaco1 @ThomasHueyapan @LunaGilVent WC hobby,Mon May 11 00:01:21 +0000 2020,Jalisco,Mascota,R,-105.14858050000001,20.697052499999998,0
"@StinkerGod La verdad que si Bro, o te sientas en el wc o esperas a que se te baje",Mon May 11 14:08:31 +0000 2020,Campeche,Campeche,R,-90.27714,19.601414,0
"@qtf Fer, WC es water case no?",Tue May 12 16:05:24 +0000 2020,Jalisco,Zapopan,R,-103.48477450000001,20.790657000000003,40
@AlejaandraPf te quiero 😘 besos desde el wc 🚽,Wed May 13 00:16:23 +0000 2020,Jalisco,Zapopan,R,-103.48477450000001,20.790657000000003,40
@PataDeNigua @CarlosLoret Un anónimos un animal sin nombre y un simple Cobarde . ? Pon tu nombre o eres ell material de WC,Thu May 14 17:30:46 +0000 2020,México,Texcoco,R,-98.787435,19.468545499999998,2725
WC 😂 https://t.co/BMHtDUojbg,Fri May 15 20:38:57 +0000 2020,Veracruz de Ignacio de la Llave,Xalapa,R,-96.886083,19.542054,0
"Entre al wc y mi mamá me gritó que había tirado todo el tequila en el lavabo porque estaba enojada, por si el baño… https://t.co/ZmCPxdnp8r",Sat May 16 08:46:11 +0000 2020,Tamaulipas,Ciudad Madero,U,-97.8225365,22.283026,205933
Real que cuando vi “wc?” imaginé eso 🚽 y no un “what color?”,Sun May 17 01:51:16 +0000 2020,Tabasco,Comalcalco,R,-93.341606,18.291262,1056
Otra vez le oriné la cabeza al gato por asomarse al WC mientras hacía lo mío. 🤦🏻‍♂️ https://t.co/8zyMJeKcLn,Sun May 17 05:25:58 +0000 2020,Ciudad de México,Miguel Hidalgo,U,-99.2041725,19.4363375,414470
"Tres veces al wc en menos de 5 horas... Ya califica como ""enfermo del estómago""?",Mon May 18 02:33:49 +0000 2020,Guanajuato,Celaya,R,-100.772211,20.5226915,9
"@franps73 @formulers Desde luego que el líder natural era Vettel, era el WC en el equipo, pero Leclerc ha demostrad… https://t.co/2kJeIQYbiG",Mon May 18 20:02:57 +0000 2020,Ciudad de México,Benito Juárez,U,-99.1614805,19.380613,434153
"@ptiburon A mí me aparece como #wc
Se ve bien",Tue May 19 01:39:26 +0000 2020,Nuevo León,Monterrey,U,-100.29359149999999,25.6417185,1142952
@s83exy Y el Wc lo sabe 🚽,Tue May 19 17:14:51 +0000 2020,México,Tlalnepantla de Baz,U,-99.1158905,19.518656,13030
"@El_Universal_Mx Cierto no está de florero, está de  wc",Wed May 20 05:44:47 +0000 2020,Ciudad de México,Tlalpan,R,-99.208364,19.199485,86
"Te acuerdas de la cucaracha? @iDana_____ bueno pues iba yo muy relax al wc, subo la tapa y ahí estaba la hija de su… https://t.co/zRvvndr3fJ",Thu May 21 19:25:55 +0000 2020,San Luis Potosí,San Luis Potosí,R,-100.955511,22.3111195,18
"@SergioSarmiento Salen del WC tanto chairo bot. No me sorprende, pululan en la kk del kks.",Fri May 22 04:19:26 +0000 2020,Querétaro,Corregidora,R,-100.43973100000001,20.478755,2494
Lo pondría en el WC!,Fri May 22 19:05:30 +0000 2020,Quintana Roo,Puerto Morelos,R,-87.0316645,21.048719,0
@rthur013 Así si dan ganas d tener tu wc rechinando d limpio,Sun May 24 04:31:06 +0000 2020,Jalisco,Guadalajara,U,-103.335882,20.676651999999997,1385621
"Por favor recolecta el agua de lluvia! Para el wc, regar plantas, lavar pisos, lavar ropa, lavar el carro! #TardesLluviosas 😍😍😍",Thu May 28 20:34:44 +0000 2020,Puebla,Acatzingo,R,-97.751391,19.031702,34
@CiroGomezL @epigmenioibarra Prefiero el olor de WC a estar cerca de un Ciro apagado por la corrupción.Epigmenio pr… https://t.co/m4BLd4xHML,Fri May 29 20:56:23 +0000 2020,Ciudad de México,Tlalpan,R,-99.208364,19.199485,86
@zolliker @unna_chilanga Jajaja no para nada!  Siempre será el segundo.  Cambia el ejemplo al WC.  Si va una person… https://t.co/BKwfOsMnLI,Sun May 31 22:12:28 +0000 2020,Ciudad de México,Coyoacán,U,-99.15234000000001,19.328383000000002,614447
@LapinAlmeida Yo prefiero hacer en árboles o incluso en el wc.,Mon Jun 01 03:12:29 +0000 2020,Quintana Roo,Solidaridad,R,-87.346982,20.5845305,27
@Denis_flores13 Una carne asada ahumada de resentimientos qué tiraras al WC,Mon Jun 01 05:37:53 +0000 2020,Ciudad de México,Benito Juárez,U,-99.1614805,19.380613,434153
#amex #americanexpress #wc en Galeria uma https://t.co/suS63foj0a,Mon Jun 01 06:41:12 +0000 2020,Jalisco,Mascota,R,-105.14858050000001,20.697052499999998,0
@Edd_Campe Su fuente cercana es el WC! es lo unico k dice kmo respira! @uuuu//Salud2. @Juliojosecabre1,Wed Jun 03 09:12:36 +0000 2020,Ciudad de México,Coyoacán,U,-99.15234000000001,19.328383000000002,614447
@2012i8 @AlcaldiaMHmx @vromog @Claudiashein Con gusto atenderemos el retiro de desechos sólidos así como el WC,Sun Jun 07 14:34:33 +0000 2020,México,Ecatepec de Morelos,R,-99.0444445,19.56828,615
@NiniaChef Puedes comprar un cepillo como los que usas para lavar el wc y usarlo exclusivamente para trastes,Mon Jun 08 13:57:11 +0000 2020,Nuevo León,San Pedro Garza García,R,-100.366033,25.650287499999997,2
"@rocionahle @lopezobrador_ Es un lujo !! Pero para el WC, el kks no me representa !!",Tue Jun 09 16:27:18 +0000 2020,México,Nezahualcóyotl,R,-99.087817,19.4320755,0
"Hoy harta de TODO!!! Sacudir, barrer, trapear, limpiar wc, lavabos, espejos, regadera, tina, cocinar, lavar trastes… https://t.co/1yWT0Yfj86",Tue Jun 09 17:40:46 +0000 2020,Ciudad de México,Benito Juárez,U,-99.1614805,19.380613,434153
Alguien a usado el banquito para el wc?,Tue Jun 09 20:48:09 +0000 2020,Jalisco,San Pedro Tlaquepaque,R,-103.34832399999999,20.592133,0
Si Lopez Doriga o Loret De Mola no confirman la muerte de El Mencho para mí esto sigue siendo como un WC público.,Sat Jun 13 02:10:48 +0000 2020,Veracruz de Ignacio de la Llave,Minatitlán,R,-94.3909125,17.706791000000003,8
neta que ya tengo miedo de levantarme e ir al baño desde que se metió una culebra y la encontré detrás de mi wc 🚽 😰😭😭,Mon Jun 15 06:41:17 +0000 2020,Quintana Roo,Solidaridad,R,-87.346982,20.5845305,27
@RicardoFregozo3 Es como ver la tasa del wc después de una diarrea por comer mariscos en mal estado!!🤮🤮🤮🤮🤮,Tue Jun 16 20:47:18 +0000 2020,Jalisco,Zapopan,R,-103.48477450000001,20.790657000000003,40
@Villota94 Depende si vas al wc se baja si te vas a bañar se quita  😂😂😂😂,Wed Jun 17 19:01:15 +0000 2020,Chiapas,San Fernando,R,-93.20642749999999,16.912427,8
"@wonder_m_r para evitar que el gato rasque en las plantas para wc, tiene arena limpia, ya use vinagre no funciona... que remedio hay",Sat Jun 20 02:03:47 +0000 2020,Puebla,Amozoc,R,-98.052606,19.062993,49
