Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
Ya se me olvidó cómo abrochar un brassiere,Tue Apr 21 23:35:47 +0000 2020,Sinaloa,Ahome,R,-109.1037265,25.921946500000004,308
Confirmen si toda la cuarentena han andado sin brassier,Tue Apr 21 23:55:07 +0000 2020,Quintana Roo,Puerto Morelos,R,-87.0316645,21.048719,0
@brujaporras Jajajajaja es una varilla de brassiere no?,Wed Apr 22 16:49:20 +0000 2020,Morelos,Jiutepec,U,-99.1686505,18.886686500000003,174629
Hoy es uno de esos días en los que siento que el bóxer hace lo mismo que el brasier con las mujeres. Solo estorba.,Wed Apr 22 18:01:25 +0000 2020,Hidalgo,Huejutla de Reyes,R,-98.448182,21.145068000000002,0
@CocoaCalderon Es una pieza de un brassier,Wed Apr 22 18:26:15 +0000 2020,Querétaro,Corregidora,R,-100.43973100000001,20.478755,2494
@brujaporras Jaja de tu brasier,Wed Apr 22 18:29:33 +0000 2020,México,Ixtlahuaca,R,-99.7966595,19.601820500000002,2245
Me puse brassier para ir q comprar... ya no se como le haré para regresar a usarlo me incomodó demasiado 🙃,Wed Apr 22 20:00:32 +0000 2020,Yucatán,Mérida,R,-89.62361100000001,20.941035,0
"Un hombre casado no sabe que es?? Lo creería de un soltero, pero un casado...
Lo cual pienso, usas brassieres muy c… https://t.co/Atq1zk5MZC",Wed Apr 22 21:54:12 +0000 2020,Tamaulipas,Río Bravo,R,-98.0124835,25.726919000000002,0
"@brujaporras Me parece que le falta algo a tu brassiere ja, ja, ja, ja,",Wed Apr 22 22:59:28 +0000 2020,Tlaxcala,El Carmen Tequexquitla,R,-97.6688895,19.3393985,354
Tampoco se que voy a hacer cuando regresemos a trabajar y tenga que volver a usar ese castigo llamado brasier ugh,Wed Apr 22 23:04:58 +0000 2020,Nuevo León,Monterrey,U,-100.29359149999999,25.6417185,1142952
"No les digo ""Wey, ¿Sabes cuándo contaminan las industrias que fabrican brasieres? ¿La explotación laboral de quiene… https://t.co/xGISBiR5Xu",Thu Apr 23 04:33:48 +0000 2020,Querétaro,Querétaro,R,-100.4405945,20.7152745,9
"Este tipo de tweets me hacen TAAAN feliz porque me caga usar brassier y la neta es que ya casi ni uso , me vlm lo d… https://t.co/qbM5nAIErK",Thu Apr 23 06:39:46 +0000 2020,Ciudad de México,Benito Juárez,U,-99.1614805,19.380613,434153
Gracias a la cuarentena por el uso innecesario de pantalón y Brassier. 💙,Thu Apr 23 16:58:58 +0000 2020,Ciudad de México,Coyoacán,U,-99.15234000000001,19.328383000000002,614447
@LordLameculo @CitlaHM Apenas un brassier para vocho https://t.co/Aq5AAD8RmT,Thu Apr 23 23:46:30 +0000 2020,Nuevo León,Monterrey,U,-100.29359149999999,25.6417185,1142952
"Me estaba cambiando para ir a hacer home office a la sala, me disponía a ponerme brassiere cuando me dije a mi mism… https://t.co/Lt618AqNF5",Fri Apr 24 17:28:27 +0000 2020,Sinaloa,Culiacán,R,-107.3420565,24.6624885,0
"Van a usar brasier cuando tengan que regresar a la oficina??, Yo no quiero :((",Fri Apr 24 21:12:09 +0000 2020,Yucatán,Mérida,R,-89.62361100000001,20.941035,0
@nacibech Ni hablar del brassier 😅,Sat Apr 25 17:09:32 +0000 2020,Jalisco,Zapopan,R,-103.48477450000001,20.790657000000003,40
¡No uso brasier y quieren que use cubre bocas!🤦🏻‍♀️,Sat Apr 25 19:46:50 +0000 2020,Tabasco,Comalcalco,R,-93.341606,18.291262,1056
La felicidad de define en estar todo el día sin brasier,Sat Apr 25 21:12:07 +0000 2020,México,Luvianos,R,-100.423395,18.946994500000002,0
La felicidad se define en estar todo el día sin brasier,Sat Apr 25 21:12:23 +0000 2020,México,Luvianos,R,-100.423395,18.946994500000002,0
"Lo malo, se va tomar otra selfie sin brasier",Tue Mar 31 05:55:46 +0000 2020,Jalisco,Zapopan,R,-103.48477450000001,20.790657000000003,40
@MiliMil31008598 @rominad63037919 Se baña con calzones y brasier?? 🤮🤮,Tue Mar 31 18:15:58 +0000 2020,Guanajuato,León,R,-101.601401,21.09806,3
"@Almadechivas_12 Confirmado, sin brasier y en pijama",Tue Mar 31 20:25:02 +0000 2020,Nuevo León,San Pedro Garza García,R,-100.366033,25.650287499999997,2
Ya👏🏻no👏🏻quiero👏🏻usar👏🏻brasier 😭,Tue Mar 31 23:53:38 +0000 2020,Oaxaca,Oaxaca de Juárez,R,-96.7250025,17.090319,685
"Brasier post Cirugia en Reynosa, Tamaulipas https://t.co/YlYPMnW82W",Wed Apr 01 10:26:14 +0000 2020,Tamaulipas,Reynosa,R,-98.36253100000002,25.836567499999997,1
Odio el dolor de pechos cuando ya va a venir Andrés!  😪😪😪😪 no aguanto el brassier!,Wed Apr 01 13:50:36 +0000 2020,Yucatán,Mérida,R,-89.62361100000001,20.941035,0
Quiero ser tu brasier favorito,Wed Apr 01 17:50:04 +0000 2020,Tabasco,Cunduacán,R,-93.21396850000001,18.0879725,1025
"Después de tantos días sintiéndome libre , ya no quiero usar brassiere nunca mas . 😅 https://t.co/LF2M2MrmYY",Thu Apr 02 04:25:22 +0000 2020,México,Metepec,U,-99.5799145,19.2515305,11001
"Después de todos estos días , ya no se que se siente usar brassier. 😅 https://t.co/WK9PaztZYo",Thu Apr 02 04:30:13 +0000 2020,México,Metepec,U,-99.5799145,19.2515305,11001
Es la primera vez en 15 días que me pongo brasier y calzones https://t.co/qjcLqTnVp0,Thu Apr 02 14:42:08 +0000 2020,Jalisco,Guadalajara,U,-103.335882,20.676651999999997,1385621
"Si en cuanto llego a casa me quitó el brassier.

¿es necesario seguir usándolo ahora en home office? https://t.co/LCb57hBKfq",Fri Apr 03 01:07:56 +0000 2020,Ciudad de México,Benito Juárez,U,-99.1614805,19.380613,434153
Hace mucho no veía pasar al viejo puerco que me pedía que le mandara una foto con camisetita y sin brassier para ve… https://t.co/QKv7LTAv6p,Fri Apr 03 04:22:34 +0000 2020,Chihuahua,Juárez,R,-106.568008,31.452274000000003,-
"Si bajaste de un honda city azul de shorts mezclilla y playera Guess blanca, sin brasier y se notaban tus pezones ,… https://t.co/xhTLpnO99d",Fri Apr 03 23:37:48 +0000 2020,Tabasco,Centro,R,-92.953294,17.996602,2942
"Lo mejor de la #cuarentena:
Brassieres deportivos. 💚👌🏿",Sat Apr 04 15:02:01 +0000 2020,Chihuahua,Juárez,R,-106.568008,31.452274000000003,-
Dos semanas sin lavar brassieres y qué bendición,Sat Apr 04 17:48:46 +0000 2020,Tabasco,Nacajuca,R,-92.9164995,18.0219595,432
"Como cuando la ahorcas, la asfixias, la jalas del cabello, le rompes el tirante del brasier, y usas la lengua...

E… https://t.co/UBLnxdOCiW",Sat Apr 04 23:37:51 +0000 2020,Nuevo León,Apodaca,R,-100.27047400000001,25.736714999999997,0
Los domingos no uso brasier. 🤩🤩🤩,Sun Apr 05 23:45:05 +0000 2020,Quintana Roo,Puerto Morelos,R,-87.0316645,21.048719,0
No se que hare cuando tenga que usar brasier de nuevo,Mon Apr 06 02:54:48 +0000 2020,Yucatán,Mérida,R,-89.62361100000001,20.941035,0
