Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
"@EnriqueRG36 Una noche, un tipo metió la mano por la ventana de la recámara de mi mamá, ella lo vió y le dijo a mi… https://t.co/zozXkE7kvJ",Tue Apr 21 21:41:04 +0000 2020,Ciudad de México,Iztapalapa,U,-99.050461,19.342788499999997,1835486
"La Fase 3 que implica, ahora no salgo de la recámara??  😁",Tue Apr 21 22:34:32 +0000 2020,Ciudad de México,Coyoacán,U,-99.15234000000001,19.328383000000002,614447
La rutina del 21 de abril en la noche era ordenar toda mi recámara porque sabía que el 22 me despertarías con las m… https://t.co/Bq5GY8sSle,Wed Apr 22 02:30:49 +0000 2020,Ciudad de México,Tlalpan,R,-99.208364,19.199485,86
El día que mi papá (abue) falleció este lugar cambio para mi; pero ahora que estoy acá y quedándome en su recámara… https://t.co/kL7bKdr03q,Wed Apr 22 04:19:07 +0000 2020,Veracruz de Ignacio de la Llave,Las Choapas,R,-93.9612025,17.563637,132
"Se Vende Departamento en los Volcanes $410,000
Departamento en planta baja, dos recámaras, un baño completo con mue… https://t.co/2yUJWTc5HX",Wed Apr 22 04:58:42 +0000 2020,Veracruz de Ignacio de la Llave,Veracruz,R,-96.22939650000001,19.183953,3
La llevé a la recámara de mi mom pa' que durmiera mientras yo ando en clase... Y no quiso... Aquí anda de nuevo 😭 https://t.co/ckpjFChReS,Wed Apr 22 12:24:26 +0000 2020,Puebla,Amozoc,R,-98.1542665,19.0322295,616
#LoQueAmodelasMañanas es contemplar este precioso árbol tabachin frente a nuestra recámara https://t.co/LzObGyFg5A,Wed Apr 22 12:45:58 +0000 2020,Guanajuato,San Francisco del Rincón,R,-101.786561,20.9208085,96
#LoQueAmodelasMañanas es contemplar este precioso árbol tabachin frente a mi recámara #EarthDay #DiaDeLaTierra https://t.co/OXCyfBFqV6,Wed Apr 22 12:47:29 +0000 2020,Guanajuato,San Francisco del Rincón,R,-101.786561,20.9208085,96
"Casa de 20X50, sala de cine, terraza, jardín 20X20, alberca con jacuzzi, 3 recámaras, sala de TV, estudio.
#morelia… https://t.co/bi3DBbkAfi",Wed Apr 22 17:14:27 +0000 2020,Michoacán de Ocampo,Morelia,R,-101.27577,19.652724,84
"Esta es la vista que tengo desde mi recámara, y ayer me dijeron que Rafael, mi nombre,  significa protector de la t… https://t.co/UBbW5GNL4I",Wed Apr 22 18:03:36 +0000 2020,México,Atizapán de Zaragoza,R,-99.269192,19.564587500000002,13
@YedidSanCard Llevo desde que comenzó la cuarentena “remodelando” mi recámara... solo hice más tiradero al mover lo… https://t.co/4v28i59XwS,Wed Apr 22 18:08:31 +0000 2020,Oaxaca,Oaxaca de Juárez,R,-96.7250025,17.090319,685
"Amplias #Casas_disponibles para #entrega_inmediata ,3 Recamaras.

Mensaje directo en el siguiente enlace:… https://t.co/E4HND0WlMg",Wed Apr 22 23:00:38 +0000 2020,México,Tlalmanalco,R,-98.815204,19.199975,142
"VENTA DE CASA RESIDENCIAL RAUL RANGEL FRIAS-MONTERREY
El Deslinde
$1,550,000 Aplican todos los créditos
&gt;3 Recámara… https://t.co/5aGZFGbwy3",Thu Apr 23 01:29:41 +0000 2020,Nuevo León,Monterrey,U,-100.29359149999999,25.6417185,1142952
Tome mi cel y desde la entrada de la recámara de mis papas grabé la puerta moviéndose ... así que yo me fui acercan… https://t.co/bnM37MkcPe,Thu Apr 23 02:34:14 +0000 2020,Ciudad de México,Tlalpan,R,-99.208364,19.199485,86
@ElFinanciero_Mx En todas las casas cada uno debe tener su espacio. Y no hablo de su recamara sino de un lugar en d… https://t.co/ArfoTcNk1u,Thu Apr 23 02:55:12 +0000 2020,Tabasco,Nacajuca,R,-92.9164995,18.0219595,432
"Lo más culero de la cuarentena señores, es tener al marido 24/7 postrado en mi recámara,viendo sus series asquerosa… https://t.co/gQOMBZ26SG",Thu Apr 23 04:24:19 +0000 2020,Jalisco,Zapopan,R,-103.48477450000001,20.790657000000003,40
