Tweet,Fecha,Locacion,Longitud(V1),Latitud(V1),Longitud(V2),Latitud(V2),Longitud(V3),Latitud(V3),Longitud(V4),Latitud(V4)
"@ltf_cobian @ElGab Aquí está una Mondragón, pero vendo rasguños en la espalda 😂😂😂😂",Sat Apr 25 19:34:10 +0000 2020,"Huichapan, Hidalgo",-99.864453,20.281202,-99.864453,20.518669,-99.498799,20.518669,-99.498799,20.281202
"@ElGab Nah, a ti te regalo rasguños en la espalda, caricias, y todo mi amor, o sin el amor igual 😂😂😂

Nocierto...

Sícierto.",Sat Apr 25 19:48:09 +0000 2020,"Huichapan, Hidalgo",-99.864453,20.281202,-99.864453,20.518669,-99.498799,20.518669,-99.498799,20.281202
A quien le late amanecer con rasguños,Sat Apr 04 03:06:55 +0000 2020,"Lerma, México",-99.572009,19.221883,-99.572009,19.430672,-99.381978,19.430672,-99.381978,19.221883
"Acabo de caer en cuenta que traigo un ligero, leve y casi imperceptible rasguño en mi labio...

Sí, exactamente...… https://t.co/XOYJbtViVO",Tue Apr 07 14:57:07 +0000 2020,"Benito Juárez, Distrito Federal",-99.191996,19.357102,-99.191996,19.404124,-99.130965,19.404124,-99.130965,19.357102
"RT @israelalazraki 

Lo mejor de los corazones rotos ,es que solo se rompen de verdad una vez. Lo demás sólo son rasguños...

#FelizMartes",Tue Apr 07 17:38:37 +0000 2020,"Hermosillo, Sonora",-112.615459,28.228442,-112.615459,29.711283,-110.380903,29.711283,-110.380903,28.228442
Gracias Kira por mi rasguño 🥴,Wed Apr 08 21:30:26 +0000 2020,"San Luis Potosí, México",-101.169792,21.959357,-101.169792,22.662882,-100.74123,22.662882,-100.74123,21.959357
"Acabo de aventar el teléfono al suelo y no le ha pasado nada.

Ni un rasguño.

Ajá, ya estoy desesperada.",Fri Apr 10 02:09:49 +0000 2020,"La Magdalena Contreras, Distrito Federal",-99.322812,19.213113,-99.322812,19.338016,-99.206241,19.338016,-99.206241,19.213113
Buenos días... encuéntranos firmes en la casa... con un par de rasguños... pero felices y chingandole cabron...… https://t.co/zjC7MxG23s,Mon Apr 13 16:06:59 +0000 2020,"Guadalajara, Jalisco",-103.408633,20.600585,-103.408633,20.752719,-103.263131,20.752719,-103.263131,20.600585
Me di cuenta que lo que antes me hubiera destrozado ahora parecen rasguños.,Tue Apr 14 00:22:00 +0000 2020,"Acapulco de Juárez, Guerrero",-99.995232,16.684013,-99.995232,17.233886,-99.476067,17.233886,-99.476067,16.684013
Friends mi conejo me rasguño ♥️😔🐇⚠️,Fri Apr 17 19:48:35 +0000 2020,"Venustiano Carranza, Distrito Federal",-99.128294,19.404352,-99.128294,19.459799,-99.04734,19.459799,-99.04734,19.404352
Mi piel es bien chismosa cualquier rasguño piquete o roson se me nota como si fuera pintura fosforescente...,Tue Apr 21 01:29:14 +0000 2020,"Guadalajara, Jalisco",-103.408633,20.600585,-103.408633,20.752719,-103.263131,20.752719,-103.263131,20.600585
"Sólo fue un rasguño y un pequeño golpe no se por que me dieron orden de restricción  😢!!!!! 

@j_medina37… https://t.co/MLq7jgUQdG",Tue Apr 28 20:17:34 +0000 2020,"Cuauhtémoc, Distrito Federal",-99.18435,19.399835,-99.18435,19.465837,-99.122382,19.465837,-99.122382,19.399835
Estoy toda pálida entonces los rasguños y la mordida es lo más aparatoso de la vida... Pero para mí eso es lo de me… https://t.co/vMKinTsRaG,Wed Apr 29 05:43:39 +0000 2020,"Huehuetoca, México",-99.345531,19.766214,-99.345531,19.888936,-99.173323,19.888936,-99.173323,19.766214
"Y yo toda adolorida de los rasguños, de la mordida y de la vacuna 🤦🏼‍♀️",Thu Apr 30 05:32:36 +0000 2020,"Huehuetoca, México",-99.345531,19.766214,-99.345531,19.888936,-99.173323,19.888936,-99.173323,19.766214
