Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
"@ltf_cobian @ElGab Aquí está una Mondragón, pero vendo rasguños en la espalda 😂😂😂😂",Sat Apr 25 19:34:10 +0000 2020,Hidalgo,Huichapan,R,-99.68162600000001,20.399935499999998,5
"@ElGab Nah, a ti te regalo rasguños en la espalda, caricias, y todo mi amor, o sin el amor igual 😂😂😂

Nocierto...

Sícierto.",Sat Apr 25 19:48:09 +0000 2020,Hidalgo,Huichapan,R,-99.68162600000001,20.399935499999998,5
A quien le late amanecer con rasguños,Sat Apr 04 03:06:55 +0000 2020,México,Lerma,R,-99.47699349999999,19.3262775,945
"Acabo de caer en cuenta que traigo un ligero, leve y casi imperceptible rasguño en mi labio...

Sí, exactamente...… https://t.co/XOYJbtViVO",Tue Apr 07 14:57:07 +0000 2020,Ciudad de México,Benito Juárez,U,-99.1614805,19.380613,434153
"RT @israelalazraki 

Lo mejor de los corazones rotos ,es que solo se rompen de verdad una vez. Lo demás sólo son rasguños...

#FelizMartes",Tue Apr 07 17:38:37 +0000 2020,Sonora,Hermosillo,R,-111.498181,28.9698625,5
Gracias Kira por mi rasguño 🥴,Wed Apr 08 21:30:26 +0000 2020,San Luis Potosí,San Luis Potosí,R,-100.955511,22.3111195,18
"Acabo de aventar el teléfono al suelo y no le ha pasado nada.

Ni un rasguño.

Ajá, ya estoy desesperada.",Fri Apr 10 02:09:49 +0000 2020,Ciudad de México,La Magdalena Contreras,R,-99.26452649999999,19.2755645,10
Buenos días... encuéntranos firmes en la casa... con un par de rasguños... pero felices y chingandole cabron...… https://t.co/zjC7MxG23s,Mon Apr 13 16:06:59 +0000 2020,Jalisco,Guadalajara,U,-103.335882,20.676651999999997,1385621
Me di cuenta que lo que antes me hubiera destrozado ahora parecen rasguños.,Tue Apr 14 00:22:00 +0000 2020,Guerrero,Acapulco de Juárez,R,-99.73564950000001,16.9589495,5
Friends mi conejo me rasguño ♥️😔🐇⚠️,Fri Apr 17 19:48:35 +0000 2020,México,Nezahualcóyotl,R,-99.087817,19.4320755,0
Mi piel es bien chismosa cualquier rasguño piquete o roson se me nota como si fuera pintura fosforescente...,Tue Apr 21 01:29:14 +0000 2020,Jalisco,Guadalajara,U,-103.335882,20.676651999999997,1385621
"Sólo fue un rasguño y un pequeño golpe no se por que me dieron orden de restricción  😢!!!!! 

@j_medina37… https://t.co/MLq7jgUQdG",Tue Apr 28 20:17:34 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
