Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
@El_Universal_Mx Y cuando el cinturón ya no tenga más oyitos que Ara?🤔,Tue Apr 21 20:37:14 +0000 2020,Ciudad de México,Azcapotzalco,U,-99.18212600000001,19.4857835,432205
Estaban acostumbrados a que se les rescataba con dinero del pais. El pueblo apretandose el cinturon y ellos gozando… https://t.co/Wk0YDYmnL1,Tue Apr 21 22:41:13 +0000 2020,Chihuahua,Juárez,R,-106.568008,31.452274000000003,-
Prepárense para festejos de TD con el cinturón,Tue Apr 21 23:47:55 +0000 2020,Ciudad de México,Benito Juárez,U,-99.1614805,19.380613,434153
"@IrashemitaT @Wayne96814002 @EnriqueRG36 Mi esposa siempre me revisa los zapatos y el cinturón,
Dice que un hombre… https://t.co/3ApVHhHImH",Wed Apr 22 01:52:18 +0000 2020,Jalisco,Chapala,U,-103.2254295,20.278502000000003,11439
Ahora tengo usar cinturón aún que no quiera.,Wed Apr 22 20:00:14 +0000 2020,Veracruz de Ignacio de la Llave,Álamo Temapache,R,-97.714151,20.9937245,11
Increíble que nadie podía ayudarlo. Por eso siempre cargo una herramienta para quebrar vidrios y cortar cinturones… https://t.co/HzR2MRW27t,Wed Apr 22 20:28:32 +0000 2020,Sonora,Empalme,R,-110.72232699999999,27.8836995,1
"Resulta que en este año hubo un ""cinturón de paz"" donde se encontraba puro personal administrativo , esto con el fi… https://t.co/rd1Qo5bUGU",Wed Apr 22 21:48:24 +0000 2020,Ciudad de México,Iztapalapa,U,-99.050461,19.342788499999997,1835486
¿Que les hace creer que su cinturón Gucci de $400 es original? 🤨,Thu Apr 23 04:47:21 +0000 2020,Jalisco,Zapopan,R,-103.48477450000001,20.790657000000003,40
"@Irma_Sandoval @GobiernoMX Vaya vaya
Con Doña Parientes
O
Doña Cinturón
O
Doña Austeridad
O
Doña Me la pelan jodidos ...",Fri Apr 24 00:50:29 +0000 2020,Ciudad de México,Iztapalapa,U,-99.050461,19.342788499999997,1835486
"- No se porque dicen que la economía del país no va bien, si veo a mucha gente en el metro con cinturones y zapatos… https://t.co/3oaecqttzx",Fri Apr 24 15:26:23 +0000 2020,Veracruz de Ignacio de la Llave,Tantoyuca,R,-98.19090349999999,21.3911935,237
"16:11 Tome precauciones, se registra fuerte lluvia en Av. Insurgentes y Viaducto Miguel Alemán, utilice el cinturón… https://t.co/oaLZUxdDP5",Fri Apr 24 21:12:00 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"Pero si tú, estás tan cerdo que tu cinturón es el ecuador.",Sat Apr 25 01:56:11 +0000 2020,México,Otzolotepec,R,-99.4824945,19.4423095,299
"@Viri_Rios Yo lo defino como gran administrador de la Escacez. No sabe crear riqueza, pero es un mago para ajustar los cinturones de todos",Sat Apr 25 12:16:36 +0000 2020,Ciudad de México,Xochimilco,R,-99.08179,19.236244499999998,123
"@ClaudioXGG Amlo es un gran administrador de la Escacez, no sabe crear riqueza, solo ajustar los cinturones de todos.",Sat Apr 25 12:18:17 +0000 2020,Ciudad de México,Xochimilco,R,-99.08179,19.236244499999998,123
"@mario_dico50 Amlo es un gran administrador de la Escacez, no sabe crear riqueza, solo ajustar los cinturones de todos.",Sat Apr 25 12:19:29 +0000 2020,Ciudad de México,Xochimilco,R,-99.08179,19.236244499999998,123
"@ClouthierManuel Amlo es un gran administrador de la Escacez, no sabe crear riqueza, solo ajustar los cinturones de todos.",Sat Apr 25 12:20:32 +0000 2020,Ciudad de México,Xochimilco,R,-99.08179,19.236244499999998,123
"@laishawilkins Amlo es un gran administrador de la Escacez, no sabe crear riqueza, solo ajustar los cinturones de todos.",Sat Apr 25 12:20:54 +0000 2020,Ciudad de México,Xochimilco,R,-99.08179,19.236244499999998,123
"@hdemauleon Amlo es un gran administrador de la Escacez, no sabe crear riqueza, solo ajustar los cinturones de todos.",Sat Apr 25 12:22:12 +0000 2020,Ciudad de México,Xochimilco,R,-99.08179,19.236244499999998,123
"@SimonLevyMx Amlo es un gran administrador de la Escacez, no sabe crear riqueza, solo ajustar los cinturones de todos.",Sat Apr 25 12:23:45 +0000 2020,Ciudad de México,Xochimilco,R,-99.08179,19.236244499999998,123
"Se aprieta el cinturón abajo de la cintura. Y le cuelga la lonja de Dos bocas, el aeropuerto pitero, el inservible… https://t.co/jVnCb4PAZT",Sat Apr 25 12:56:07 +0000 2020,Jalisco,Zapopan,R,-103.48477450000001,20.790657000000003,40
"@Irma_Sandoval @GobiernoMX A usted no le vendría mal, cerrar el pico. Ayuda casi igual que ajustar el cinturón.",Sat Apr 25 13:58:24 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"@noralorda JAJAJAJAJA wey yo iba echa madre en Leones y sin cinturón, casi me mato.",Tue Mar 31 19:40:18 +0000 2020,Nuevo León,Monterrey,U,-100.29359149999999,25.6417185,1142952
"Hay que abrocharnos el cinturón todo abril y mayo, plebes.",Tue Mar 31 21:34:37 +0000 2020,Sinaloa,Culiacán,R,-107.3420565,24.6624885,0
"@Heclops Yo ya traigo mi papel higiénico atado al cinturón, siempre imponiendo moda 😎",Tue Mar 31 22:12:34 +0000 2020,Quintana Roo,Solidaridad,R,-87.346982,20.5845305,27
el pendejazo de @ferbelaunzaran no entenderá y sale de la cloaca porq si todos nos aportamos el cinturón imagínate… https://t.co/UhmOq8SjCk,Wed Apr 01 16:28:09 +0000 2020,Ciudad de México,Coyoacán,U,-99.15234000000001,19.328383000000002,614447
Acabo de escuchar el audio de @lopezobrador_  que está circulando donde dice que nos apretemos el cinturón porque s… https://t.co/Z3vCyW0Nt5,Wed Apr 01 18:20:11 +0000 2020,Sinaloa,Culiacán,R,-107.3420565,24.6624885,0
"Como en el regimen neoliberal, piden que sea el pueblo el que se apriete el cinturon. No aceptan que esto ya cambio.",Wed Apr 01 19:40:14 +0000 2020,Chihuahua,Juárez,R,-106.568008,31.452274000000003,-
"No entiendo.
El Peje dice que nos apretenos el cinturón, que cerremos nuestros negocios y que mandemos a nuestros t… https://t.co/qddlgwtRzy",Wed Apr 01 22:23:16 +0000 2020,Sinaloa,Culiacán,R,-107.3420565,24.6624885,0
@ursulacamba ... el mío arreglaba las cosas con un cinturón ...,Wed Apr 01 22:48:11 +0000 2020,Ciudad de México,Benito Juárez,U,-99.1614805,19.380613,434153
