Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
"@Anahi quiero estas rectas, se podrá?
Tortilla con sal
Bolillo con Chile en vinagre
Agua de limón
Tang
Te de manzanilla",Tue Apr 21 21:33:27 +0000 2020,Tamaulipas,Reynosa,R,-98.36253100000002,25.836567499999997,1
@Azafran_ConMiel Bolillo y cajeta...,Tue Apr 21 23:53:50 +0000 2020,San Luis Potosí,San Luis Potosí,R,-100.955511,22.3111195,18
Quiero bolillos. Me quiero hacer una tortita de jamón con queso panela. 😋,Wed Apr 22 00:38:37 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
@Azafran_ConMiel Bolillo con natas,Wed Apr 22 00:58:00 +0000 2020,México,Metepec,U,-99.5438265,19.262104,70013
Mi mamá se puso muy triste porque le dije que no tenía bolillo para cenar Molletes :(,Thu Apr 23 01:59:43 +0000 2020,Veracruz de Ignacio de la Llave,Xalapa,R,-96.886083,19.542054,0
Estaba esperando al boli lleno pa hacerme un bolillo con mantequilla y azúcar y no hay puta mantequilla perra vida,Thu Apr 23 13:59:40 +0000 2020,Michoacán de Ocampo,Lázaro Cárdenas,R,-102.45755600000001,18.083858499999998,12
Casa vez más defeña todo lo quiero poner en un bolillo,Thu Apr 23 22:09:53 +0000 2020,Ciudad de México,La Magdalena Contreras,U,-99.24800950000001,19.318042,246428
Me la pusiste como bolillo de Soriana.,Fri Apr 24 02:39:13 +0000 2020,Puebla,Amozoc,R,-98.1542665,19.0322295,616
"Hice luz de una llanta, pensando en el verde del cielo boreal.
Con queso de puerco y un bolillo animé muertos de tr… https://t.co/XIiuRIHU2Q",Fri Apr 24 03:10:27 +0000 2020,Ciudad de México,Iztapalapa,U,-99.050461,19.342788499999997,1835486
@LorenaJaraS @mocikat Chocolate oaxaqueño con bolillo.,Fri Apr 24 05:18:57 +0000 2020,Morelos,Cuernavaca,R,-99.260819,18.933812,78
Ayer nació el primogénito... bienvenido Bolillo...la paseremos bien locooo 👶,Fri Apr 24 15:48:14 +0000 2020,México,Nextlalpan,U,-99.06009250000001,19.723233,4098
"Puta gente naca que agarra los bolillos con la mano y no con las pinzas😡
Pd: estimada soriana Naranjos, no que ya i… https://t.co/t9L0pURDEu",Fri Apr 24 17:23:25 +0000 2020,Veracruz de Ignacio de la Llave,Naranjos Amatlán,R,-97.6875025,21.308754,0
¿Por que en la CDMX te dan un bolillo con los chilaquiles?,Fri Apr 24 23:35:42 +0000 2020,Tamaulipas,Tampico,R,-97.91677200000001,22.270295,19
"Bueno voy a salir al pan alguien quiere algo... Una doña, un bolillo, sexo, unos besos, un novio... Lo que sea",Sat Apr 25 00:19:08 +0000 2020,México,Nezahualcóyotl,R,-99.01701650000001,19.432722,85
@mueganobarbon Hijole joven ya se me acabaron los bolillos con el cliente pasado ☹️☹️☹️,Sat Apr 25 03:02:09 +0000 2020,México,Tlalnepantla de Baz,U,-99.1642825,19.543933000000003,658907
@marcosvenher @Cinemex @ICEEmx Ofrezco torta de jamon con bolillo de Aurrera y un Jarrito rojo.,Sat Apr 25 14:27:34 +0000 2020,México,Nezahualcóyotl,R,-99.087817,19.4320755,0
Team México con bolillos en zoom,Sat Apr 25 14:55:10 +0000 2020,Ciudad de México,Benito Juárez,U,-99.1614805,19.380613,434153
"¿Alguien que le sobre un bolillo? en Mexico City, Mexico https://t.co/XGeNKzG7F9",Sat Apr 25 18:24:15 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"Terminé mi trabajo de Economía, pero sentía hambre, así que aquí estoy haciéndome una torta de bolillo para cenar. :o",Tue Mar 31 07:13:36 +0000 2020,Oaxaca,Oaxaca de Juárez,R,-96.7250025,17.090319,685
@isopixel Bolillo :3,Tue Mar 31 13:54:18 +0000 2020,México,Zumpango,R,-99.0829075,19.8131445,30
@Profeco hola en la panadería LECAROZ al bolillo le subieron el precio de $ 1.5 pesos a $. 1.80 pesos está bien? Es… https://t.co/2MabniZhn6,Tue Mar 31 22:49:35 +0000 2020,Ciudad de México,Tlalpan,R,-99.208364,19.199485,86
@Foko007 @Jonaathan02p @danylopez996 @dannapaola Quienes son los traga bolillos 🥴,Wed Apr 01 06:59:40 +0000 2020,Jalisco,Guadalajara,U,-103.335882,20.676651999999997,1385621
@isopixel Definitivo dona y bolillo! 🤭😂,Wed Apr 01 14:53:29 +0000 2020,Guanajuato,León,R,-101.601401,21.09806,3
Alguien de @Chedrauioficial que me informe si sa salió el bolillo doratito?,Wed Apr 01 15:07:42 +0000 2020,Guanajuato,Guanajuato,R,-101.250134,21.0254965,0
"Inicio del día 1 de cuarentena... mi mamá y yo ya tuvimos nuestro primer desacuerdo entre micha, bolillo, telera y cemita",Wed Apr 01 17:07:17 +0000 2020,Veracruz de Ignacio de la Llave,Veracruz,R,-96.22939650000001,19.183953,3
Nunca había sido tan difícil encontrar un bolillo. https://t.co/OtE4WWPUj7,Wed Apr 01 17:39:01 +0000 2020,Ciudad de México,Azcapotzalco,U,-99.18212600000001,19.4857835,432205
Nunca tengo antojo de nada y hoy se me antojaro cenar unos molletes y en ninguna pinche tienda encontré bolillo😭😭😭😭😭😭😭😭,Thu Apr 02 02:09:57 +0000 2020,Jalisco,Tlajomulco de Zúñiga,R,-103.407581,20.489708999999998,15
"@somosyafmvilla Listón azul: 

Lechera, jamón, pimiento, sal, mermelada, ejotes, queso, cereales, piñones, bolillos… https://t.co/hL68PX4x0Y",Thu Apr 02 15:52:24 +0000 2020,Tabasco,Nacajuca,R,-92.9164995,18.0219595,432
@Carlos_Chiang Un chino comiendo bolillo,Thu Apr 02 20:50:44 +0000 2020,Campeche,Carmen,R,-91.6332875,18.4528265,2
"Mi papá le dió una rebanada de pastel a su amigo el bolillero que diario pasa, ya tenemos bolillos asegurados 🥰",Thu Apr 02 23:56:44 +0000 2020,Colima,Manzanillo,R,-104.36337999999999,19.128538,0
@AndrewRyHolder Bolillo o torcido. 🇲🇽,Fri Apr 03 00:02:36 +0000 2020,Sinaloa,Mazatlán,R,-106.2717475,23.46814,0
@joelcanojr Sobre todo cuando tu cara dice que pones cualquier alimento en un bolillo..,Fri Apr 03 00:30:41 +0000 2020,Nuevo León,San Pedro Garza García,R,-100.366033,25.650287499999997,2
"La señora del bolillo 🥖 me dijo que ahorita trajo más producto a vender, porque la gente ya no quiere salir y sus ventas subieron mucho.",Fri Apr 03 13:14:23 +0000 2020,Guerrero,Coyuca de Benítez,R,-100.0586795,17.1803725,592
